"Pax","Issue.Date","Sector","Cls","Net"
1,40,2,4,4620
1,40,2,4,4620
1,40,1,6,4210
1,40,1,6,4210
1,40,2,6,3900
1,40,2,6,3900
1,40,4,6,2999
1,40,3,6,2500
1,40,2,5,4279
1,40,3,6,2894
1,40,5,5,4279
1,40,3,6,2894
1,40,6,6,2195
1,40,3,6,2894
1,40,6,6,2195
1,40,6,6,2195
1,40,6,6,2195
1,40,6,6,2195
1,40,6,6,2195
1,40,6,6,2195
1,40,4,6,2999
1,40,4,6,2999
1,40,4,6,3495
1,40,1,6,4210
1,40,5,6,3195
1,40,2,6,3695
1,40,2,6,3695
1,40,2,6,3695
1,40,6,6,2500
1,40,6,6,2500
1,40,5,6,3195
2,40,5,6,3195
1,40,2,6,3695
1,40,5,6,3195
1,40,2,6,3695
1,40,5,6,3195
1,40,2,6,3695
1,40,1,6,3595
1,40,1,6,3595
1,40,3,6,2500
1,40,6,6,2195
1,40,6,6,2195
1,40,6,6,2195
1,40,1,6,3595
1,40,1,6,3595
1,40,3,6,2195
1,40,6,6,2195
1,40,4,6,3195
1,40,3,6,2195
1,40,4,6,3195
1,40,2,6,3495
1,40,6,6,2694
1,40,5,6,2894
1,40,6,6,2200
1,40,2,6,3900
1,40,5,6,2894
1,40,4,6,2894
1,40,4,6,2894
1,40,2,6,3495
1,40,4,6,2894
1,40,2,6,3495
1,40,2,6,3495
1,40,4,6,2894
1,40,4,6,2894
1,40,4,6,2894
1,40,6,6,2694
1,40,4,6,2894
1,40,4,6,2894
1,40,2,6,3495
1,40,3,6,2195
1,40,3,6,2195
1,40,5,6,2894
1,40,2,6,3495
1,40,2,6,3495
1,40,3,6,2195
1,40,5,6,2894
1,44,6,6,2694
1,44,1,5,4580
1,44,1,5,4580
2,44,1,5,4580
1,44,4,6,2894
1,44,2,6,3195
1,44,2,6,3195
1,44,1,6,3595
1,44,1,6,3595
1,44,3,6,2195
1,44,2,6,3195
1,44,2,6,3195
1,44,3,6,2195
1,44,4,6,2894
1,44,1,6,3595
1,44,3,6,2195
1,44,2,6,3195
1,44,2,6,3195
1,44,3,6,2195
1,44,3,6,2195
1,44,3,6,2500
1,44,6,6,2694
1,44,3,6,2195
1,44,6,6,2200
1,44,1,6,3700
1,44,1,6,3700
1,44,2,6,3695
1,44,3,6,2195
1,44,2,6,3695
1,44,3,6,2500
1,44,3,6,2195
1,44,1,6,3595
1,44,1,6,3595
1,44,1,6,3595
1,44,4,6,2694
1,44,3,6,2500
1,44,1,6,3595
1,44,4,6,2694
1,44,2,6,3695
1,44,3,6,2500
1,44,1,6,3595
1,44,2,6,3695
1,44,2,6,3695
1,44,3,6,2500
1,44,3,6,2500
1,44,3,6,2500
1,44,3,6,2500
1,44,1,6,3695
1,44,2,6,3695
1,44,3,6,2500
1,44,3,6,2500
1,44,4,6,3195
1,44,4,6,3195
1,44,5,6,2899
1,44,4,6,3195
1,44,6,6,2049
1,44,6,6,2049
1,44,3,6,3350
1,44,3,6,3350
1,44,5,6,2799
1,44,6,6,2049
1,44,6,6,2049
2,44,6,6,2049
1,44,2,6,3910
1,44,3,6,3350
1,44,1,6,3695
1,44,1,6,3695
1,44,4,6,3195
1,44,6,6,1950
1,44,1,6,3695
1,44,1,6,3695
1,44,4,6,3195
1,44,2,6,3910
1,44,6,6,1600
1,44,6,6,1600
1,44,1,6,3700
1,44,1,6,3700
1,44,5,6,2799
1,44,1,6,3700
1,44,6,6,1600
1,44,4,6,3195
1,44,3,5,3599
1,44,1,6,3700
1,44,1,6,3700
1,44,2,6,3910
1,44,2,6,3910
1,44,1,6,4210
1,44,4,6,3195
1,44,3,6,2200
1,44,4,6,3195
1,44,2,6,3910
1,44,2,6,3910
1,44,4,6,3195
1,44,1,6,3700
1,44,2,5,4279
1,44,5,6,2699
1,44,3,4,3880
1,44,2,6,3910
1,44,1,6,4210
1,44,6,6,1695
1,44,6,6,1695
1,48,2,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,6,6,1695
1,48,2,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,1,6,4210
1,48,3,6,2200
1,48,3,6,2200
1,48,1,6,3700
1,48,1,6,3700
1,48,2,6,3200
1,48,3,6,2200
1,48,2,6,3850
1,48,2,6,3850
1,48,2,6,3850
1,48,2,5,4279
1,48,2,6,3399
1,48,2,6,3200
1,48,2,6,3200
1,48,5,6,2699
1,48,5,6,2699
1,48,5,6,2699
1,48,1,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,2,6,3200
1,48,1,5,4580
1,48,1,5,4580
1,48,6,6,2195
1,48,6,6,2195
2,48,6,6,2195
1,48,1,6,3200
1,48,1,6,3200
1,48,4,6,3149
1,48,5,6,2149
1,48,3,6,2094
1,48,4,6,3149
1,48,4,6,3149
1,48,5,6,2494
1,48,5,6,2494
1,48,6,6,2094
1,48,5,6,1950
1,48,3,6,3200
1,48,3,6,3200
1,48,4,6,2699
1,48,4,6,2699
1,48,4,6,2699
1,48,3,6,2094
1,48,4,6,2699
1,48,5,6,1950
1,48,5,6,1950
1,48,5,6,1950
1,48,1,6,4210
1,48,6,6,1600
1,48,3,6,3100
1,48,4,6,2699
1,48,2,6,3910
1,48,6,6,1600
1,48,6,6,1600
1,48,6,6,1600
1,48,6,6,1600
1,48,6,6,1600
2,48,6,6,1600
1,48,5,6,2200
1,48,3,6,3100
1,48,3,6,3100
1,48,3,6,3100
1,48,6,6,1600
1,48,1,6,3195
1,48,5,6,1950
1,48,5,6,2200
1,48,2,6,3910
1,48,6,6,1600
1,48,6,6,1600
1,48,2,6,3910
1,48,3,6,3100
1,48,3,6,3100
1,48,1,6,3195
1,48,1,6,3195
1,48,6,6,1600
1,48,3,6,2094
1,48,6,6,1600
1,48,3,6,3100
1,48,2,6,2999
1,48,2,6,2999
1,48,6,6,1600
1,48,1,6,3195
1,48,3,6,3100
1,48,6,6,1600
1,48,6,6,1600
1,48,4,6,2699
1,48,4,6,2699
1,48,2,2,5720
2,48,5,6,1950
1,48,3,6,3100
1,48,1,6,3195
2,48,1,6,3195
1,48,1,6,4210
1,48,6,6,1700
1,48,1,6,4210
1,48,3,6,2094
1,48,5,6,1849
1,48,4,6,2699
1,48,1,6,4210
1,48,1,6,4210
1,48,3,6,3200
1,48,4,6,2699
1,48,2,6,3500
1,48,5,6,1649
1,48,1,5,4580
1,48,5,6,1649
1,48,3,6,3200
1,48,3,6,3200
1,48,6,6,1700
1,48,5,6,1649
1,48,3,6,2094
1,48,4,6,2699
1,48,4,6,2699
2,48,4,6,2699
1,48,6,6,1700
1,48,3,6,3200
1,48,5,6,1649
1,48,2,6,3500
1,48,3,6,3200
1,48,6,6,1700
1,48,6,6,1700
1,52,3,6,3200
1,52,3,6,3200
1,52,6,6,1700
1,52,6,6,2200
1,52,6,6,2200
1,52,3,6,2094
1,52,5,6,1749
1,52,5,6,1749
1,52,5,6,1749
1,52,6,6,1700
1,52,6,6,1700
1,52,6,6,1700
1,52,5,6,1749
1,52,6,6,1700
1,52,1,6,2699
1,52,5,6,1749
2,52,5,6,1749
1,52,3,6,2094
1,52,1,3,6115
1,52,3,6,2094
1,52,1,3,6115
1,52,2,6,3500
1,52,1,6,2699
1,52,1,6,2699
1,52,5,6,1749
2,52,5,6,1749
1,52,5,6,1749
1,52,2,6,2999
1,52,1,4,4960
1,52,3,6,2094
1,52,4,6,2699
1,52,5,6,1749
1,52,2,6,3200
1,52,2,6,3200
1,52,5,6,1649
1,52,5,6,1649
1,52,5,6,1649
1,52,5,6,1649
1,52,5,6,1649
1,52,5,6,1649
1,52,6,6,1695
1,52,2,6,2995
1,52,1,6,2699
1,52,6,6,1594
1,52,5,6,1450
1,52,6,6,1594
1,52,6,6,1594
1,52,4,6,2500
1,52,2,6,2995
1,52,2,6,2995
1,52,1,6,3195
1,52,3,6,1995
1,52,3,6,1995
1,52,2,6,2995
1,52,6,6,1594
1,52,6,6,1594
1,52,5,6,2200
1,52,5,6,1450
1,52,5,6,1450
1,52,5,6,1450
1,52,5,6,2200
1,52,5,6,1450
1,52,2,6,2995
1,52,2,6,2995
1,52,5,6,1450
1,52,5,6,1450
1,52,5,6,1450
1,52,5,6,1450
1,52,2,6,3399
1,52,6,6,1594
1,52,2,6,3399
1,52,2,6,3399
1,52,2,6,3399
1,52,6,6,1594
1,52,6,6,1594
1,52,6,6,1594
1,52,5,6,1349
1,52,5,6,1349
1,52,2,6,2999
1,52,1,6,2699
1,52,1,6,2699
1,52,4,6,2395
1,52,4,6,2395
1,52,5,6,1349
1,52,5,6,1349
1,52,1,6,2699
1,52,5,6,1349
1,52,5,6,1349
1,52,5,6,1349
1,52,2,6,2699
1,52,3,6,1995
1,52,6,6,1594
1,52,5,6,1349
1,52,5,6,1349
1,52,2,6,2999
1,52,2,6,2999
1,52,2,6,2999
1,52,6,6,1594
1,52,1,6,2699
1,52,1,6,2699
1,52,2,6,2999
1,52,6,6,1594
1,52,6,6,1594
1,52,2,6,2999
1,52,2,6,2999
1,52,2,6,2999
1,52,5,6,1349
1,52,2,6,2999
1,52,2,6,2999
1,52,2,6,2999
1,52,2,6,2999
1,52,4,6,2395
1,52,5,6,1349
1,52,5,6,1349
1,52,6,6,1594
1,52,1,6,2699
1,52,2,6,2999
1,52,2,6,2999
1,52,1,6,2699
1,52,4,6,2699
1,52,4,6,2395
1,52,4,6,2395
1,56,5,6,2195
1,56,1,6,2894
1,56,3,6,1594
1,56,6,6,1594
1,56,3,6,1594
1,56,3,6,2200
1,56,3,6,2200
1,56,5,6,1950
1,56,2,6,2500
1,56,6,6,1950
1,56,6,6,1950
1,56,5,6,2000
1,56,5,6,2195
1,56,5,6,2195
1,56,5,6,1950
1,56,6,6,1950
1,56,5,6,1950
1,56,3,6,1594
1,56,4,6,2595
1,56,6,6,1950
1,56,6,6,1950
1,56,6,6,1950
1,56,1,6,2699
1,56,4,6,2595
1,56,5,6,2094
1,56,6,6,1950
1,56,4,6,2149
1,56,5,6,2000
1,56,5,6,2000
1,56,5,6,2000
1,56,4,6,2595
1,56,5,6,2000
1,56,6,6,1950
1,56,4,6,2149
1,56,4,6,2149
1,56,1,6,2699
1,56,5,6,1950
1,56,5,6,1950
1,56,5,6,2000
1,56,3,6,1594
1,56,1,6,2699
1,56,1,6,2699
1,56,1,6,2699
1,56,4,6,2149
1,56,1,6,2699
1,56,5,6,1950
1,56,2,6,2500
1,56,2,6,2500
1,56,4,6,2595
1,56,2,6,2500
2,56,2,6,2500
1,56,1,6,2699
1,56,5,6,1950
1,56,4,6,2595
1,56,4,6,2595
1,56,1,6,2699
1,56,4,6,2149
1,56,1,6,2650
1,56,4,6,2595
1,56,2,6,2195
1,56,6,6,1950
1,56,4,6,2595
1,56,4,6,2595
1,56,4,6,2149
1,56,1,6,2699
1,56,1,6,2699
1,56,6,6,1995
1,56,4,6,2595
1,56,2,6,2699
1,56,1,6,2699
1,56,1,6,2699
1,56,6,6,2000
1,56,6,6,2000
1,56,1,6,2650
1,56,1,6,2699
1,56,1,6,2699
1,56,5,6,2000
1,56,4,6,2595
1,56,4,6,2595
1,56,4,6,2595
1,56,4,6,2595
1,56,5,6,1895
1,56,1,6,2699
1,56,1,6,2699
1,56,4,6,2595
1,56,4,6,2595
1,56,4,6,2595
1,56,6,6,1995
1,56,3,6,2195
1,56,1,6,2699
1,56,1,6,3200
1,56,2,6,2500
1,56,3,6,2200
1,56,3,6,2200
1,56,3,6,2200
1,56,3,6,2200
1,56,3,6,2200
1,56,6,6,1695
1,56,3,6,1995
1,56,3,6,1995
1,56,6,6,1695
1,56,6,6,1695
1,56,6,6,1695
1,56,6,6,1695
1,56,3,6,1995
1,56,3,6,1995
1,56,6,6,1695
1,56,4,6,2595
1,56,6,6,1695
1,56,3,6,1995
1,56,6,6,1695
1,56,6,6,1695
1,56,1,6,2699
1,56,4,6,2595
1,56,3,6,1995
1,56,2,6,2699
1,56,2,6,2699
1,56,3,6,1995
1,56,1,6,2699
1,56,1,6,2699
1,56,1,6,2699
1,56,6,6,1695
1,56,5,6,1600
1,56,2,6,2500
1,56,3,6,1995
1,56,3,6,1995
1,56,3,6,1995
1,56,6,6,1695
1,56,6,6,1695
1,56,1,6,3200
1,56,1,6,3094
1,56,3,6,1995
1,56,6,6,1695
1,56,2,6,3200
1,56,1,6,2699
1,56,6,6,1695
1,56,2,6,2699
1,56,5,6,1399
1,56,5,6,1399
1,56,6,6,1695
1,56,4,6,2595
1,56,6,6,1695
1,56,2,6,2500
1,56,2,6,2500
1,56,2,6,2500
1,56,6,6,1695
1,56,5,6,1399
1,56,2,6,3200
1,56,6,6,1695
1,56,2,6,2699
1,56,4,6,2595
1,56,4,6,2595
2,56,4,6,2595
2,56,4,6,2595
1,56,5,6,1399
1,56,2,6,2500
1,56,5,6,1399
1,56,5,6,1399
1,56,5,6,1399
1,56,5,6,1399
1,56,5,6,1399
1,56,2,6,3200
1,56,2,6,2500
1,56,2,6,2699
1,56,5,6,1399
1,56,2,6,2699
1,56,2,6,2500
1,56,2,6,2500
1,56,2,6,2500
1,56,3,6,3094
1,56,6,6,1695
1,56,6,6,1695
1,56,5,6,1399
1,56,5,6,1399
1,56,1,6,3200
1,56,6,6,1695
1,56,1,6,3200
1,56,2,6,2195
1,56,1,6,3200
1,56,6,6,1695
1,56,6,6,1695
1,56,5,6,1399
1,56,2,5,4279
1,56,5,6,1399
1,56,4,6,2595
1,56,4,6,2595
1,56,2,6,2699
1,56,6,6,1695
1,60,1,6,2894
1,60,1,6,3200
1,60,1,6,2894
1,60,2,4,4620
1,60,2,4,4620
1,60,6,6,1695
1,60,5,6,1399
1,60,1,6,2894
1,60,1,6,2894
1,60,1,6,2894
1,60,1,6,2894
1,60,1,6,2894
1,60,3,6,3094
1,60,4,6,2699
1,60,6,6,1695
1,60,1,6,3200
1,60,2,6,2500
1,60,2,6,3200
1,60,5,6,1895
1,60,4,6,2595
1,60,3,6,2195
1,60,3,5,3599
1,60,5,6,1399
1,60,2,6,2500
1,60,2,6,2500
1,60,5,6,2195
1,60,5,6,1399
1,60,3,6,2195
1,60,4,6,2595
1,60,4,6,2400
1,60,4,6,2400
1,60,5,6,1399
1,60,5,6,1399
1,60,4,6,2400
1,60,1,6,2995
1,60,5,6,1399
1,60,3,6,3350
1,60,2,6,2500
1,60,1,6,3200
1,60,5,6,1399
1,60,5,6,2094
1,60,2,6,2500
1,60,2,6,3200
1,60,2,6,2195
1,60,5,6,1399
1,60,3,6,2195
1,60,5,6,1399
1,60,2,6,2500
1,60,6,6,2000
1,60,3,6,2195
1,60,2,6,3200
1,60,2,6,2500
1,60,2,6,2500
1,60,5,6,2094
1,60,5,6,2094
1,60,5,6,1399
1,60,2,6,2500
1,60,2,6,3200
1,60,6,6,1995
1,60,2,6,3200
1,60,2,6,3200
1,60,3,6,2195
1,60,3,6,2195
1,60,2,6,2500
1,60,4,6,2400
1,60,4,6,2400
1,60,2,6,2694
1,60,6,6,1795
1,60,6,6,1795
1,60,6,6,1795
1,60,1,6,2995
1,60,5,6,1795
1,60,6,6,1795
1,60,4,6,2500
1,60,1,6,3200
1,60,6,6,1795
1,60,1,6,2699
1,60,5,6,2094
1,60,5,6,1500
1,60,2,6,2500
1,60,5,6,1795
1,60,4,6,2500
1,60,2,6,2500
1,60,3,6,1895
1,60,5,6,2094
1,60,5,6,1795
1,60,3,6,1895
1,60,2,6,2500
1,60,6,6,1795
1,60,5,6,1795
1,60,6,6,1795
1,60,6,6,1795
1,60,3,6,1895
1,60,3,6,2195
1,60,3,6,2195
1,60,3,6,1895
1,60,4,6,2699
1,60,6,6,1995
1,60,6,6,1995
1,60,2,6,3500
1,60,6,6,1795
1,60,1,6,3200
1,60,1,6,2699
1,60,5,6,1795
2,60,5,6,1795
1,60,2,6,2195
1,60,3,6,1895
1,60,3,6,1895
1,60,3,6,1895
1,60,3,6,1895
1,60,6,6,1795
1,60,6,6,1795
1,60,6,6,1795
1,60,2,6,2195
1,60,2,6,2500
1,60,5,6,1700
1,60,2,6,2195
1,60,6,6,1795
1,60,6,6,1795
1,60,5,6,1900
1,60,2,6,2500
1,60,1,6,3200
1,60,1,6,3200
1,60,6,6,1795
1,60,5,6,1600
1,60,1,6,3200
1,60,4,6,2699
1,60,6,6,1795
1,60,2,6,3200
2,60,1,6,2699
1,60,6,6,1795
1,60,6,6,1795
1,60,6,6,1795
1,60,6,6,1795
1,60,5,6,1900
1,60,5,6,1600
1,60,6,6,1795
1,60,5,6,1600
1,60,4,6,2699
1,60,5,6,1600
1,60,6,6,1795
1,60,6,6,1795
1,60,6,6,1795
1,60,6,6,1795
1,60,6,6,1795
1,60,5,6,1600
1,60,2,6,3200
1,60,5,6,1600
2,60,1,6,3800
1,60,5,6,1600
1,60,5,6,1895
1,60,5,6,1895
1,60,5,6,1895
1,60,3,6,1795
1,60,3,6,1795
1,60,5,6,1895
1,60,1,5,4580
1,60,5,6,2195
1,60,2,6,2799
1,60,1,5,4580
1,60,3,6,1795
1,60,3,6,1795
1,60,5,6,1600
1,60,3,6,1795
1,60,3,6,1795
1,60,2,6,2195
1,60,3,6,1795
1,60,5,6,1900
1,60,3,6,1795
1,60,2,6,3399
1,60,5,6,1900
1,60,5,6,1900
2,60,5,6,1900
2,60,5,6,1900
1,60,3,6,1795
1,60,3,6,1795
1,60,3,6,1795
1,60,5,6,1895
1,60,5,6,1600
1,60,5,6,1600
1,60,5,6,1600
1,60,2,6,2799
1,60,5,6,1900
1,60,5,6,1900
1,60,5,6,1895
1,60,2,6,3399
1,60,2,6,2500
1,60,2,6,2799
1,60,2,6,2500
1,60,2,6,3399
1,60,3,6,1795
1,60,2,6,2195
1,60,3,6,1795
1,60,2,6,3399
1,60,2,6,3399
1,60,2,6,2799
1,64,5,6,1895
1,64,6,6,3200
1,64,5,6,1600
1,64,2,6,2195
1,64,2,6,2195
1,64,6,6,2200
1,64,2,6,2195
1,64,6,6,2200
1,64,6,6,2200
1,64,6,6,1995
1,64,6,6,1995
1,64,6,6,1995
1,64,5,6,1895
1,64,2,6,2699
1,64,5,6,1895
1,64,2,6,3100
1,64,2,6,3100
1,64,3,6,2195
1,64,4,6,2699
1,64,3,6,2195
1,64,6,6,1995
1,64,6,6,1995
1,64,1,4,4960
1,64,6,6,2195
1,64,4,6,2699
1,64,2,6,2699
1,64,2,6,3100
1,64,2,6,2699
1,64,2,6,2699
1,64,5,6,1900
1,64,2,6,3100
1,64,5,6,1900
1,64,5,6,1900
1,64,5,6,1895
1,64,2,6,3100
1,64,2,6,3100
1,64,6,6,1995
1,64,2,6,2195
1,64,2,6,2195
1,64,2,6,3100
1,64,3,6,2195
1,64,2,6,3100
1,64,2,6,2195
1,64,3,6,2195
1,64,3,6,2195
1,64,2,6,2195
1,64,5,6,1895
1,64,4,6,2699
1,64,2,6,2195
1,64,2,5,4279
1,64,5,6,1900
1,64,2,6,3910
1,64,4,6,2699
1,64,5,5,4279
1,64,2,6,3100
2,64,1,6,3700
1,64,5,5,4279
1,64,5,6,2195
1,64,1,6,2699
1,64,2,6,3910
1,64,2,6,3910
1,64,2,5,4279
1,64,5,6,1695
1,64,5,6,1695
1,64,4,6,2694
1,64,4,6,2699
2,64,4,6,2699
1,64,5,6,1695
1,64,5,6,2195
1,64,6,6,2195
1,64,6,6,2195
1,64,4,6,2694
2,64,4,6,2694
1,64,5,6,1695
1,64,2,6,2694
1,64,6,6,2195
1,64,1,6,2699
1,64,5,6,2195
1,64,2,6,2195
1,64,5,6,2450
1,64,5,6,2200
1,64,5,6,2450
1,64,5,6,2450
1,64,6,6,2699
1,64,1,6,2699
1,64,4,6,2699
1,64,5,6,2450
1,64,3,6,2195
1,64,4,6,2595
1,64,6,6,2950
1,64,3,6,2149
1,64,3,6,2149
1,64,5,6,2450
1,64,5,6,2450
1,64,4,6,2595
1,64,1,6,2699
1,64,3,6,2149
1,64,3,6,2149
1,64,1,6,4210
1,64,3,6,2149
1,64,3,6,2149
1,64,3,6,2149
1,64,5,6,2450
1,64,6,6,3200
1,64,6,6,3200
1,64,2,6,3500
1,64,2,6,3500
1,64,5,6,2450
1,64,5,6,2450
1,64,3,6,2149
1,64,3,6,2149
1,64,6,6,3200
1,64,2,6,3500
1,64,2,6,3500
1,64,2,6,3500
1,64,6,6,3200
1,64,6,6,3200
1,64,3,6,2149
1,64,6,6,1995
1,64,5,6,2699
1,64,1,6,2699
1,64,4,6,2595
1,64,5,6,2699
1,64,3,6,2149
1,64,6,6,3200
1,64,5,6,2450
1,64,6,6,1995
1,64,2,6,3500
1,64,5,6,2450
1,64,5,6,2450
1,64,4,6,2595
1,64,3,6,2149
1,64,1,6,2699
1,64,2,6,3910
1,64,4,6,2699
1,64,3,6,2149
1,64,2,6,3500
1,64,5,6,2200
1,64,5,6,2200
1,64,5,6,2200
1,64,3,6,2149
1,64,6,6,1995
1,64,3,6,2149
1,64,5,6,2450
1,64,5,6,2200
1,64,6,6,3200
1,64,5,6,2200
1,68,5,6,2450
1,68,1,6,2699
1,68,1,6,2699
1,68,1,6,2699
1,68,5,6,3200
1,68,1,6,2699
1,68,1,6,2699
1,68,1,6,2699
1,68,3,6,2195
1,68,2,6,3195
2,68,2,6,3195
1,68,2,6,3195
2,68,2,6,3195
1,68,1,6,2699
1,68,1,6,2699
1,68,2,6,3195
1,68,1,6,3100
1,68,1,6,3100
1,68,1,6,4210
1,68,4,6,2694
1,68,1,6,4210
1,68,1,5,4580
1,68,1,5,4580
1,68,6,6,1995
1,68,2,6,3695
1,68,2,6,3695
1,68,5,6,2694
1,68,5,6,2694
1,68,1,6,3695
1,68,4,6,2595
1,68,4,6,2595
1,68,5,6,2694
1,68,4,6,2694
1,68,6,6,1995
1,68,2,6,3695
1,68,4,6,2694
1,68,4,6,2694
1,68,4,6,2694
1,68,4,6,2694
1,68,4,6,2694
1,68,4,6,2595
1,68,1,6,3695
1,68,2,6,3695
1,68,3,6,2094
1,68,3,6,2094
1,68,2,6,3695
1,68,4,6,2494
1,68,3,6,1895
1,68,4,6,2494
1,68,4,6,2494
1,68,3,6,1895
1,68,3,6,1895
1,68,3,6,1895
1,68,4,6,2494
1,68,3,6,1895
1,68,3,6,2195
1,68,4,6,2494
1,68,6,6,1895
1,68,6,6,1895
1,68,6,6,1895
1,68,5,6,2195
1,68,6,6,1895
1,68,6,6,1895
1,68,6,6,1895
1,68,4,6,2494
1,68,6,6,1895
1,68,3,6,1895
1,68,3,6,1895
1,68,3,6,1895
1,68,3,6,1895
1,68,3,6,2195
1,68,3,6,1895
1,68,5,6,2195
1,68,2,6,3200
1,68,6,6,1895
1,68,6,6,1895
1,68,6,6,1895
1,68,6,6,1895
1,68,3,6,1895
1,68,3,6,1895
1,68,5,6,2195
1,68,4,6,2699
1,68,2,6,3200
1,68,6,6,1895
1,68,6,6,1895
1,68,6,6,1895
1,68,2,6,3195
1,68,2,6,3910
1,68,5,6,2195
1,68,5,6,2195
1,68,5,6,2195
1,68,4,6,2094
1,68,3,6,1695
1,68,6,6,1895
2,68,6,6,1895
1,68,3,6,1695
1,68,3,6,1695
1,68,3,6,2195
1,68,3,6,2195
1,68,3,6,1695
1,68,2,6,3910
1,68,1,6,3195
1,68,5,6,2195
1,68,3,6,1695
1,68,6,6,1895
1,68,2,6,3200
1,68,1,6,3195
1,68,5,6,2694
1,68,5,6,2195
1,68,6,6,1895
1,68,1,6,3195
1,68,5,6,2694
1,68,5,6,2694
1,68,5,6,2694
1,68,5,6,2694
1,68,2,6,3200
1,68,1,6,3195
1,68,4,6,2094
1,68,5,6,2694
1,68,4,6,2699
1,68,5,6,2694
1,68,5,6,2694
1,72,5,6,2694
1,72,2,6,2995
1,72,5,6,2694
1,72,2,6,2995
1,72,1,6,3195
1,72,2,6,3195
1,72,3,6,1695
1,72,6,6,2195
1,72,6,6,2195
1,72,6,6,2195
1,72,3,6,1695
1,72,3,6,1695
1,72,3,6,1695
1,72,3,6,1695
1,72,3,6,1695
1,72,3,6,1695
1,72,3,6,2195
1,72,3,6,1695
1,72,5,6,2694
1,72,5,6,1900
1,72,5,6,1900
1,72,3,6,2195
1,72,4,6,2094
1,72,5,6,2694
1,72,5,6,2694
1,72,3,6,2195
1,72,1,6,3195
1,72,2,6,3200
1,72,5,6,2694
1,72,4,6,1795
1,72,4,6,1795
1,72,6,6,2195
1,72,6,6,2195
1,72,4,6,1795
1,72,1,6,3200
1,72,4,6,2699
1,72,2,6,3200
1,72,5,6,2694
1,72,1,6,3399
1,72,1,6,3195
1,72,2,6,3200
1,72,2,5,4279
1,72,2,5,4279
1,72,2,6,3195
1,72,5,6,1900
1,72,1,6,3399
1,72,4,6,2699
1,72,3,6,2195
1,72,5,6,2694
1,72,5,6,1900
1,72,2,6,3910
1,72,3,6,2149
1,72,3,6,2149
1,72,3,6,2149
1,72,5,6,2694
1,72,6,6,1799
1,72,5,6,1900
1,72,6,6,1749
1,72,6,6,1749
1,72,3,6,2149
1,72,2,6,3910
1,72,6,6,1749
1,72,2,6,3700
1,72,5,6,2494
1,72,3,6,2200
1,72,2,6,3910
1,72,2,5,4279
1,72,5,6,2494
1,72,3,6,2149
1,72,1,6,3200
1,72,1,6,3200
2,72,1,6,3200
1,72,3,6,2149
1,72,3,6,2149
1,72,3,6,2149
1,72,3,6,2149
1,72,3,6,2149
1,72,3,6,2149
1,72,3,6,2149
1,72,3,6,2149
1,72,3,6,2149
1,72,2,6,2200
1,72,3,6,2149
1,72,1,6,2200
1,72,1,6,2200
1,72,3,6,2149
1,72,6,6,1749
1,72,6,6,1649
1,72,2,3,5190
1,72,2,3,5190
1,72,1,6,3200
1,72,1,6,3399
1,72,1,6,3399
1,72,1,6,2200
1,72,3,6,2149
1,72,3,6,2149
1,72,6,6,1649
1,72,1,6,2200
2,72,1,6,2200
1,72,5,6,2494
1,72,5,6,2494
1,72,1,6,3399
1,72,3,6,2149
1,72,5,6,2494
1,72,2,6,3200
1,72,2,6,3700
1,72,6,6,1649
1,72,6,6,2200
1,72,6,6,2200
1,72,2,4,4620
1,72,2,4,4620
1,72,6,6,1649
1,72,6,6,1649
1,75,3,6,2200
1,75,5,6,2195
1,75,6,6,1649
1,75,5,6,2200
1,75,5,6,2195
1,75,1,6,3200
1,75,6,6,1649
1,75,4,6,2494
1,75,2,6,3700
1,75,4,6,2494
1,75,4,6,2494
1,75,4,6,2494
1,75,2,6,3200
1,75,5,6,2200
1,75,6,6,1649
1,75,5,6,2094
1,75,6,6,1649
1,75,1,6,3200
1,75,5,6,2094
1,75,5,6,2094
1,75,5,6,2094
1,75,2,6,3700
1,75,5,6,2094
1,75,5,6,2094
1,75,5,6,2094
1,75,5,6,2094
1,75,1,5,4580
1,75,4,6,2494
1,75,5,6,2094
1,75,4,6,2494
1,75,5,6,2094
1,75,2,6,2200
1,75,1,6,2200
1,75,1,6,2200
1,75,1,6,2200
1,75,1,6,3195
1,75,1,6,3195
1,75,5,6,2094
1,75,5,6,2094
1,75,5,6,2200
1,75,4,6,2494
1,75,5,6,2094
1,75,5,6,2094
1,75,6,6,1900
1,75,1,6,3195
1,75,1,6,3195
1,75,1,6,3195
1,75,5,6,2200
1,75,5,6,2200
1,75,5,6,2000
1,75,2,6,2200
1,75,2,6,3200
1,75,5,6,2200
1,75,2,6,3200
1,75,2,6,3200
1,75,4,6,2494
1,75,1,6,4210
1,75,6,6,1795
1,75,4,6,2494
1,75,4,6,2494
1,75,6,6,1795
1,75,6,6,1795
1,75,6,6,1795
1,75,5,6,2200
1,75,5,6,2200
1,75,5,6,1895
1,75,5,6,2000
1,75,2,6,3200
1,75,2,6,2500
1,75,2,6,2500
1,75,5,6,2200
